0,537,360.0
1,639,340.0
2,510,80.0
3,378,60.0
4,523,80.0
5,675,360.0
6,435,80.0
7,581,240.0
8,581,260.0
9,760,240.0
10,316,140.0
11,603,300.0
12,352,120.0
13,569,20.0
14,546,100.0
15,413,80.0
16,622,160.0
17,549,280.0
18,578,220.0
19,672,240.0
20,387,140.0
21,450,80.0
22,413,140.0
23,460,80.0
24,440,100.0
25,487,80.0
26,614,100.0
27,1055,380.0
28,486,300.0
29,521,80.0
30,431,80.0
31,600,260.0
32,455,80.0
33,596,180.0
34,675,240.0
35,363,80.0
36,461,160.0
37,493,80.0
38,432,180.0
39,636,240.0
40,465,80.0
41,449,80.0
42,506,100.0
43,432,80.0
44,346,60.0
45,450,40.0
46,552,100.0
47,346,160.0
48,414,100.0
49,581,260.0
50,447,100.0
51,712,200.0
52,470,80.0
53,470,160.0
54,579,160.0
55,1018,740.0
56,605,100.0
57,385,260.0
58,518,160.0
59,525,80.0
60,475,280.0
61,710,560.0
62,921,300.0
63,385,140.0
64,395,160.0
65,696,80.0
66,594,180.0
67,414,80.0
68,599,100.0
69,653,420.0
70,639,480.0
71,411,160.0
72,345,80.0
73,467,60.0
74,715,120.0
75,386,80.0
76,347,40.0
77,422,80.0
78,398,80.0
79,628,540.0
80,442,80.0
81,468,100.0
82,497,340.0
83,582,220.0
84,365,120.0
85,474,100.0
86,831,400.0
87,1044,560.0
88,445,260.0
89,850,400.0
90,533,300.0
91,843,260.0
92,517,80.0
93,605,80.0
94,554,160.0
95,536,240.0
96,454,80.0
97,504,180.0
98,695,20.0
99,617,180.0
100,638,180.0
101,436,180.0
102,635,400.0
103,770,100.0
104,803,400.0
105,395,60.0
106,507,60.0
107,429,220.0
108,646,260.0
109,675,140.0
110,377,140.0
111,341,80.0
112,938,600.0
113,456,80.0
114,346,80.0
115,364,100.0
116,562,100.0
117,478,260.0
118,435,200.0
119,545,120.0
120,479,260.0
121,387,260.0
122,497,20.0
123,633,260.0
124,454,180.0
125,499,80.0
126,399,160.0
127,430,120.0
128,586,300.0
129,557,220.0
130,523,180.0
131,508,80.0
132,450,80.0
133,753,380.0
134,770,320.0
135,419,200.0
136,357,160.0
137,761,240.0
138,548,360.0
139,430,200.0
140,477,360.0
141,804,420.0
142,518,400.0
143,404,160.0
144,550,200.0
145,383,60.0
146,438,40.0
147,616,320.0
148,497,180.0
149,377,80.0
150,729,280.0
151,376,160.0
152,873,680.0
153,576,240.0
154,383,80.0
155,413,80.0
156,357,80.0
157,663,300.0
158,646,380.0
159,474,200.0
160,708,440.0
161,806,400.0
162,501,80.0
163,559,80.0
164,628,360.0
165,750,240.0
166,428,140.0
167,627,60.0
168,434,80.0
169,697,0.0
170,1112,660.0
171,794,240.0
172,684,380.0
173,388,160.0
174,491,340.0
175,521,80.0
176,839,600.0
177,770,240.0
178,392,200.0
179,388,140.0
180,461,80.0
181,696,440.0
182,615,240.0
183,679,180.0
184,357,80.0
185,310,100.0
186,523,280.0
187,929,500.0
188,320,80.0
189,538,80.0
190,387,160.0
191,512,340.0
192,366,220.0
193,699,200.0
194,453,60.0
195,359,100.0
196,631,580.0
197,608,240.0
198,449,80.0
199,454,80.0
200,740,400.0
201,708,240.0
202,788,480.0
203,708,260.0
204,441,60.0
205,671,440.0
206,382,40.0
207,560,300.0
208,782,480.0
209,510,360.0
210,393,160.0
211,422,160.0
212,537,140.0
213,548,120.0
214,510,120.0
215,584,440.0
216,312,100.0
217,601,240.0
218,508,260.0
219,812,640.0
220,350,160.0
221,547,240.0
222,450,80.0
223,421,80.0
224,422,80.0
225,590,160.0
226,449,80.0
227,396,100.0
228,627,320.0
229,462,60.0
230,515,320.0
231,465,80.0
232,404,80.0
233,433,60.0
234,565,240.0
235,701,240.0
236,509,400.0
237,604,40.0
238,1217,460.0
239,337,120.0
240,605,160.0
241,418,80.0
242,625,340.0
243,555,360.0
244,436,80.0
245,590,240.0
246,554,340.0
247,351,180.0
248,485,160.0
249,601,280.0
250,493,80.0
251,522,180.0
252,566,240.0
253,669,440.0
254,413,200.0
255,572,380.0
256,381,60.0
257,712,360.0
258,504,160.0
259,449,220.0
260,315,80.0
261,465,80.0
262,453,80.0
263,596,160.0
264,549,340.0
265,396,220.0
266,644,420.0
267,775,460.0
268,480,160.0
269,714,440.0
270,408,340.0
271,608,260.0
272,376,20.0
273,497,80.0
274,368,100.0
275,400,160.0
276,450,80.0
277,413,280.0
278,834,240.0
279,549,320.0
280,420,140.0
281,742,440.0
282,377,100.0
283,653,200.0
284,540,360.0
285,440,80.0
286,390,160.0
287,583,400.0
288,341,80.0
289,429,140.0
290,683,600.0
291,453,80.0
292,478,220.0
293,391,120.0
294,489,80.0
295,450,80.0
296,501,220.0
297,594,260.0
298,469,400.0
299,525,200.0
300,683,420.0
301,329,160.0
302,533,240.0
303,438,180.0
304,616,260.0
305,342,80.0
306,440,420.0
307,566,340.0
308,466,60.0
309,615,500.0
310,475,220.0
311,487,360.0
312,449,80.0
313,230,80.0
314,498,320.0
315,358,60.0
316,433,80.0
317,486,100.0
318,726,380.0
319,450,80.0
320,749,600.0
321,657,340.0
322,414,40.0
323,495,200.0
324,634,340.0
325,449,240.0
326,552,420.0
327,660,440.0
328,571,160.0
329,328,20.0
330,623,80.0
331,434,160.0
332,503,160.0
333,450,80.0
334,430,140.0
335,351,300.0
336,424,40.0
337,544,160.0
338,492,80.0
339,360,80.0
340,509,360.0
341,417,260.0
342,486,200.0
343,536,280.0
344,455,80.0
345,748,260.0
346,504,180.0
347,504,160.0
348,419,100.0
349,711,560.0
350,575,200.0
351,456,180.0
352,319,100.0
353,764,480.0
354,338,180.0
355,468,160.0
356,717,440.0
357,430,120.0
358,573,260.0
359,840,500.0
360,482,320.0
361,635,260.0
362,733,440.0
363,626,400.0
364,648,220.0
365,446,200.0
366,708,320.0
367,378,100.0
368,760,480.0
369,400,160.0
370,797,440.0
371,845,620.0
372,620,180.0
373,394,100.0
374,692,500.0
375,1174,740.0
376,669,500.0
377,381,100.0
378,353,80.0
379,659,520.0
380,410,100.0
381,1406,820.0
382,370,100.0
383,1057,840.0
384,470,200.0
385,738,500.0
386,255,20.0
387,388,180.0
388,312,120.0
389,648,400.0
390,691,200.0
391,378,200.0
392,412,160.0
393,709,240.0
394,397,160.0
395,650,600.0
396,378,220.0
397,408,260.0
398,400,160.0
399,314,80.0
400,559,160.0
401,227,40.0
402,459,260.0
403,451,80.0
404,492,520.0
405,369,100.0
406,454,80.0
407,416,160.0
408,577,520.0
409,653,240.0
410,492,240.0
411,560,240.0
412,443,300.0
413,503,260.0
414,329,160.0
415,897,460.0
416,583,240.0
417,287,200.0
418,396,140.0
419,365,80.0
420,1013,780.0
421,486,240.0
422,391,80.0
423,497,180.0
424,343,80.0
425,405,260.0
426,616,520.0
427,359,160.0
428,439,280.0
429,564,340.0
430,917,620.0
431,339,80.0
432,654,360.0
433,771,640.0
434,451,280.0
435,269,80.0
436,347,100.0
437,579,260.0
438,395,80.0
439,326,80.0
440,584,260.0
441,307,100.0
442,586,240.0
443,432,100.0
444,550,340.0
445,372,100.0
446,457,140.0
447,514,280.0
448,427,140.0
449,403,360.0
450,341,100.0
451,372,80.0
452,706,440.0
453,672,460.0
454,366,160.0
455,418,340.0
456,425,180.0
457,356,120.0
458,380,140.0
459,671,340.0
460,474,240.0
461,380,140.0
462,778,660.0
463,696,320.0
464,665,600.0
465,751,160.0
466,695,40.0
467,932,420.0
468,527,160.0
469,874,360.0
470,759,480.0
471,727,640.0
472,692,200.0
473,593,240.0
474,713,420.0
475,634,220.0
476,608,260.0
477,561,280.0
478,344,80.0
479,396,80.0
480,482,80.0
481,419,160.0
482,1154,860.0
483,728,420.0
484,405,260.0
485,646,440.0
486,545,260.0
487,394,80.0
488,396,120.0
489,822,560.0
490,488,280.0
491,546,300.0
492,615,240.0
493,494,240.0
494,542,320.0
495,485,160.0
496,537,340.0
497,389,160.0
498,626,640.0
499,363,140.0
500,340,120.0
501,300,100.0
502,415,160.0
503,344,80.0
504,472,160.0
505,634,200.0
506,337,240.0
507,233,60.0
508,383,160.0
509,235,40.0
510,529,240.0
511,376,160.0
512,387,100.0
513,305,80.0
514,373,280.0
515,386,80.0
516,909,380.0
517,401,340.0
518,765,640.0
519,488,100.0
520,766,700.0
521,333,80.0
522,364,80.0
523,503,300.0
524,331,160.0
525,564,460.0
526,536,420.0
527,820,440.0
528,472,80.0
529,497,500.0
530,557,240.0
531,418,140.0
532,503,340.0
533,467,80.0
534,403,80.0
535,408,160.0
536,342,80.0
537,428,80.0
538,620,320.0
539,454,80.0
540,298,180.0
541,450,80.0
542,452,80.0
543,366,80.0
544,355,80.0
545,340,80.0
546,534,240.0
547,455,80.0
548,388,80.0
549,691,480.0
550,542,240.0
551,602,160.0
552,379,80.0
553,497,220.0
554,521,340.0
555,392,80.0
556,759,400.0
557,456,80.0
558,391,100.0
559,570,240.0
560,515,100.0
561,606,260.0
562,491,180.0
563,427,220.0
564,939,500.0
565,597,380.0
566,455,80.0
567,498,180.0
568,590,160.0
569,447,100.0
570,909,540.0
571,678,400.0
572,455,80.0
573,887,580.0
574,661,200.0
575,695,240.0
576,542,180.0
577,448,160.0
578,695,420.0
579,577,100.0
580,609,260.0
581,669,260.0
582,694,0.0
583,811,200.0
584,823,480.0
585,574,140.0
586,443,80.0
587,696,20.0
588,959,360.0
589,752,420.0
590,418,180.0
591,731,260.0
592,600,340.0
593,569,160.0
594,380,40.0
595,794,340.0
596,687,440.0
597,512,320.0
598,450,80.0
599,426,80.0
600,522,80.0
601,592,160.0
602,437,180.0
603,398,180.0
604,408,100.0
605,532,320.0
606,453,80.0
607,664,480.0
608,470,40.0
609,495,160.0
610,427,40.0
611,421,140.0
612,393,180.0
613,468,120.0
614,820,340.0
615,394,80.0
616,358,80.0
617,463,80.0
618,362,80.0
619,439,80.0
620,408,180.0
621,799,380.0
622,357,80.0
623,751,240.0
624,821,700.0
625,593,260.0
626,390,80.0
627,631,100.0
628,432,160.0
629,740,320.0
630,399,80.0
631,772,180.0
632,521,180.0
633,787,560.0
634,344,80.0
635,771,240.0
636,667,80.0
637,772,100.0
638,649,60.0
639,583,80.0
640,691,40.0
641,1296,900.0
642,692,20.0
643,698,0.0
644,695,0.0
645,753,180.0
646,840,260.0
647,712,160.0
648,859,340.0
649,655,20.0
650,701,0.0
651,603,180.0
652,696,80.0
653,701,20.0
654,905,400.0
655,794,280.0
656,599,240.0
657,814,300.0
658,436,160.0
659,1037,460.0
660,565,380.0
661,526,260.0
662,497,280.0
663,604,440.0
664,804,340.0
665,450,180.0
666,411,240.0
667,229,60.0
668,749,440.0
669,602,420.0
670,467,340.0
671,390,120.0
672,559,320.0
673,465,440.0
674,510,160.0
675,438,240.0
676,769,640.0
677,481,280.0
678,390,280.0
679,731,460.0
680,983,660.0
681,354,140.0
682,415,160.0
683,548,280.0
684,494,220.0
685,351,80.0
686,459,160.0
687,388,260.0
688,448,200.0
689,304,140.0
690,351,200.0
691,401,420.0
692,454,360.0
693,399,160.0
694,315,180.0
695,474,120.0
696,885,560.0
697,655,380.0
698,856,440.0
699,461,320.0
700,406,340.0
701,815,460.0
702,387,160.0
703,450,80.0
704,414,240.0
705,488,240.0
706,399,400.0
707,473,280.0
708,344,80.0
709,580,340.0
710,709,380.0
711,312,160.0
712,453,80.0
713,422,200.0
714,860,780.0
715,908,460.0
716,399,80.0
717,593,540.0
718,456,280.0
719,408,160.0
720,617,320.0
721,501,440.0
722,544,160.0
723,779,320.0
724,445,120.0
725,553,240.0
726,655,380.0
727,383,80.0
728,395,120.0
729,651,420.0
730,458,120.0
731,356,80.0
732,405,180.0
733,537,320.0
734,401,160.0
735,450,80.0
736,889,860.0
737,331,380.0
738,274,100.0
739,687,400.0
740,343,80.0
741,572,360.0
742,448,140.0
743,792,500.0
744,537,160.0
745,505,300.0
746,362,80.0
747,548,260.0
748,751,420.0
749,462,240.0
750,376,80.0
751,477,80.0
752,377,100.0
753,487,360.0
754,502,260.0
755,287,100.0
756,422,180.0
757,385,80.0
758,304,180.0
759,379,160.0
760,453,80.0
761,369,120.0
762,281,100.0
763,401,160.0
764,403,160.0
765,333,100.0
766,402,80.0
767,459,260.0
768,431,80.0
769,357,80.0
770,239,80.0
771,877,700.0
772,558,320.0
773,430,220.0
774,612,480.0
775,512,160.0
776,455,80.0
777,406,100.0
778,356,80.0
779,395,140.0
780,491,320.0
781,362,140.0
782,473,260.0
783,520,240.0
784,328,100.0
785,358,180.0
786,303,100.0
787,234,100.0
788,356,80.0
789,352,180.0
790,510,440.0
791,321,100.0
792,324,160.0
793,390,80.0
794,473,360.0
795,296,200.0
796,1272,820.0
797,447,160.0
798,544,420.0
799,500,80.0
800,531,320.0
801,808,780.0
802,618,240.0
803,572,460.0
804,345,100.0
805,613,320.0
806,234,80.0
807,488,300.0
808,231,60.0
809,500,180.0
810,364,80.0
811,1233,1020.0
812,542,300.0
813,413,160.0
814,370,160.0
815,327,160.0
816,357,160.0
817,797,300.0
818,477,300.0
819,468,320.0
